time,host,ip,period,icmp,ttl,rtt,trans_pack,recv_pack,pack_loss,min/avg/max/mdev
15-02-2023-12-10-43,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.6,1,1,0%,37.569/37.569/37.569/0.000
15-02-2023-12-10-44,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=35.6,1,1,0%,35.569/35.569/35.569/0.000
15-02-2023-12-10-45,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.0,1,1,0%,37.979/37.979/37.979/0.000
15-02-2023-12-10-46,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.4,1,1,0%,37.351/37.351/37.351/0.000
15-02-2023-12-10-47,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=44.2,1,1,0%,44.179/44.179/44.179/0.000
15-02-2023-12-10-48,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=34.3,1,1,0%,34.297/34.297/34.297/0.000
15-02-2023-12-10-49,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=34.0,1,1,0%,33.976/33.976/33.976/0.000
15-02-2023-12-10-50,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=40.1,1,1,0%,40.081/40.081/40.081/0.000
15-02-2023-12-10-51,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=41.0,1,1,0%,41.032/41.032/41.032/0.000
15-02-2023-12-10-52,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=40.8,1,1,0%,40.821/40.821/40.821/0.000
15-02-2023-12-10-53,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=41.7,1,1,0%,41.709/41.709/41.709/0.000
15-02-2023-12-10-54,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=42.4,1,1,0%,42.356/42.356/42.356/0.000
15-02-2023-12-10-55,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=42.7,1,1,0%,42.688/42.688/42.688/0.000
15-02-2023-12-10-56,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=34.8,1,1,0%,34.769/34.769/34.769/0.000
15-02-2023-12-10-57,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=36.1,1,1,0%,36.130/36.130/36.130/0.000
15-02-2023-12-10-58,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=27.4,1,1,0%,27.364/27.364/27.364/0.000
15-02-2023-12-10-59,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=39.4,1,1,0%,39.382/39.382/39.382/0.000
15-02-2023-12-11-00,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=40.5,1,1,0%,40.504/40.504/40.504/0.000
15-02-2023-12-11-01,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=43.1,1,1,0%,43.105/43.105/43.105/0.000
15-02-2023-12-11-02,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=41.0,1,1,0%,41.013/41.013/41.013/0.000
15-02-2023-12-11-03,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=26.7,1,1,0%,26.714/26.714/26.714/0.000
15-02-2023-12-11-04,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=51.6,1,1,0%,51.639/51.639/51.639/0.000
15-02-2023-12-11-05,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=30.1,1,1,0%,30.054/30.054/30.054/0.000
15-02-2023-12-11-06,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=30.5,1,1,0%,30.532/30.532/30.532/0.000
15-02-2023-12-11-07,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=47.9,1,1,0%,47.917/47.917/47.917/0.000
15-02-2023-12-11-07,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=34.8,1,1,0%,34.805/34.805/34.805/0.000
15-02-2023-12-11-08,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=43.5,1,1,0%,43.502/43.502/43.502/0.000
15-02-2023-12-11-09,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.1,1,1,0%,38.083/38.083/38.083/0.000
15-02-2023-12-11-10,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=41.1,1,1,0%,41.055/41.055/41.055/0.000
15-02-2023-12-11-11,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=47.4,1,1,0%,47.437/47.437/47.437/0.000
15-02-2023-12-11-12,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=60.2,1,1,0%,60.168/60.168/60.168/0.000
15-02-2023-12-11-13,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=34.1,1,1,0%,34.129/34.129/34.129/0.000
15-02-2023-12-11-14,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=46.7,1,1,0%,46.693/46.693/46.693/0.000
15-02-2023-12-11-15,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=47.4,1,1,0%,47.371/47.371/47.371/0.000
15-02-2023-12-11-16,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=35.6,1,1,0%,35.601/35.601/35.601/0.000
15-02-2023-12-11-17,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=39.8,1,1,0%,39.791/39.791/39.791/0.000
15-02-2023-12-11-18,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=52.5,1,1,0%,52.467/52.467/52.467/0.000
15-02-2023-12-11-19,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=46.2,1,1,0%,46.181/46.181/46.181/0.000
15-02-2023-12-11-20,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=40.4,1,1,0%,40.374/40.374/40.374/0.000
15-02-2023-12-11-21,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=47.3,1,1,0%,47.304/47.304/47.304/0.000
15-02-2023-12-11-22,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=45.6,1,1,0%,45.554/45.554/45.554/0.000
15-02-2023-12-11-23,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=49.0,1,1,0%,48.990/48.990/48.990/0.000
15-02-2023-12-11-24,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=35.5,1,1,0%,35.478/35.478/35.478/0.000
15-02-2023-12-11-25,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.3,1,1,0%,38.300/38.300/38.300/0.000
15-02-2023-12-11-26,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=53.7,1,1,0%,53.731/53.731/53.731/0.000
15-02-2023-12-11-27,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=49.4,1,1,0%,49.375/49.375/49.375/0.000
15-02-2023-12-11-28,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=51.9,1,1,0%,51.936/51.936/51.936/0.000
15-02-2023-12-11-29,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=68.7,1,1,0%,68.720/68.720/68.720/0.000
15-02-2023-12-11-30,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=76.2,1,1,0%,76.219/76.219/76.219/0.000
15-02-2023-12-11-31,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=74.1,1,1,0%,74.083/74.083/74.083/0.000
15-02-2023-12-11-32,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.3,1,1,0%,38.345/38.345/38.345/0.000
15-02-2023-12-11-33,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=44.8,1,1,0%,44.774/44.774/44.774/0.000
15-02-2023-12-11-34,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=66.8,1,1,0%,66.849/66.849/66.849/0.000
15-02-2023-12-11-35,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=46.7,1,1,0%,46.702/46.702/46.702/0.000
15-02-2023-12-11-36,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=80.0,1,1,0%,80.013/80.013/80.013/0.000
15-02-2023-12-11-37,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.5,1,1,0%,38.531/38.531/38.531/0.000
15-02-2023-12-11-38,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=43.4,1,1,0%,43.369/43.369/43.369/0.000
15-02-2023-12-11-39,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=46.7,1,1,0%,46.729/46.729/46.729/0.000
15-02-2023-12-11-40,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=49.6,1,1,0%,49.590/49.590/49.590/0.000
15-02-2023-12-11-41,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=43.0,1,1,0%,42.989/42.989/42.989/0.000
15-02-2023-12-11-41,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=51.0,1,1,0%,51.030/51.030/51.030/0.000
15-02-2023-12-11-42,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=65.9,1,1,0%,65.929/65.929/65.929/0.000
15-02-2023-12-11-43,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=65.7,1,1,0%,65.729/65.729/65.729/0.000
15-02-2023-12-11-44,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=44.6,1,1,0%,44.552/44.552/44.552/0.000
15-02-2023-12-11-45,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.3,1,1,0%,38.306/38.306/38.306/0.000
15-02-2023-12-11-46,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=43.6,1,1,0%,43.572/43.572/43.572/0.000
15-02-2023-12-11-47,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=41.8,1,1,0%,41.831/41.831/41.831/0.000
15-02-2023-12-11-48,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=35.8,1,1,0%,35.800/35.800/35.800/0.000
15-02-2023-12-11-49,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.5,1,1,0%,37.529/37.529/37.529/0.000
15-02-2023-12-11-50,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=41.8,1,1,0%,41.750/41.750/41.750/0.000
15-02-2023-12-11-51,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.0,1,1,0%,37.956/37.956/37.956/0.000
15-02-2023-12-11-52,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=43.3,1,1,0%,43.338/43.338/43.338/0.000
15-02-2023-12-11-53,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=45.3,1,1,0%,45.309/45.309/45.309/0.000
15-02-2023-12-11-54,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=36.4,1,1,0%,36.378/36.378/36.378/0.000
15-02-2023-12-11-55,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=43.4,1,1,0%,43.358/43.358/43.358/0.000
15-02-2023-12-11-56,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.1,1,1,0%,37.100/37.100/37.100/0.000
15-02-2023-12-11-57,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.8,1,1,0%,38.755/38.755/38.755/0.000
15-02-2023-12-11-58,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.6,1,1,0%,37.571/37.571/37.571/0.000
15-02-2023-12-11-59,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.3,1,1,0%,38.277/38.277/38.277/0.000
15-02-2023-12-12-00,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=46.4,1,1,0%,46.360/46.360/46.360/0.000
15-02-2023-12-12-01,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=42.5,1,1,0%,42.458/42.458/42.458/0.000
15-02-2023-12-12-02,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=36.1,1,1,0%,36.051/36.051/36.051/0.000
15-02-2023-12-12-03,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=44.7,1,1,0%,44.714/44.714/44.714/0.000
15-02-2023-12-12-03,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=36.1,1,1,0%,36.116/36.116/36.116/0.000
15-02-2023-12-12-04,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=36.8,1,1,0%,36.810/36.810/36.810/0.000
15-02-2023-12-12-05,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=45.4,1,1,0%,45.400/45.400/45.400/0.000
15-02-2023-12-12-06,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.0,1,1,0%,36.967/36.967/36.967/0.000
15-02-2023-12-12-07,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=47.2,1,1,0%,47.194/47.194/47.194/0.000
15-02-2023-12-12-08,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=42.9,1,1,0%,42.900/42.900/42.900/0.000
15-02-2023-12-12-09,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=41.5,1,1,0%,41.475/41.475/41.475/0.000
15-02-2023-12-12-10,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.7,1,1,0%,38.662/38.662/38.662/0.000
15-02-2023-12-12-11,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=44.4,1,1,0%,44.392/44.392/44.392/0.000
15-02-2023-12-12-12,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=39.8,1,1,0%,39.799/39.799/39.799/0.000
15-02-2023-12-12-13,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=33.6,1,1,0%,33.557/33.557/33.557/0.000
15-02-2023-12-12-14,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=41.3,1,1,0%,41.278/41.278/41.278/0.000
15-02-2023-12-12-15,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.5,1,1,0%,37.483/37.483/37.483/0.000
15-02-2023-12-12-16,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=56.0,1,1,0%,56.013/56.013/56.013/0.000
15-02-2023-12-12-17,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=31.0,1,1,0%,30.997/30.997/30.997/0.000
15-02-2023-12-12-18,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=40.6,1,1,0%,40.552/40.552/40.552/0.000
15-02-2023-12-12-19,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=33.0,1,1,0%,33.017/33.017/33.017/0.000
15-02-2023-12-12-20,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.0,1,1,0%,37.970/37.970/37.970/0.000
15-02-2023-12-12-21,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=33.7,1,1,0%,33.694/33.694/33.694/0.000
15-02-2023-12-12-22,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=35.1,1,1,0%,35.123/35.123/35.123/0.000
15-02-2023-12-12-23,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=30.3,1,1,0%,30.295/30.295/30.295/0.000
15-02-2023-12-12-23,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=32.5,1,1,0%,32.478/32.478/32.478/0.000
15-02-2023-12-12-24,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=41.1,1,1,0%,41.083/41.083/41.083/0.000
15-02-2023-12-12-25,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=43.7,1,1,0%,43.729/43.729/43.729/0.000
15-02-2023-12-12-26,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=33.5,1,1,0%,33.511/33.511/33.511/0.000
15-02-2023-12-12-27,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=36.5,1,1,0%,36.545/36.545/36.545/0.000
15-02-2023-12-12-28,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=42.3,1,1,0%,42.339/42.339/42.339/0.000
15-02-2023-12-12-29,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=35.4,1,1,0%,35.422/35.422/35.422/0.000
15-02-2023-12-12-30,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=39.9,1,1,0%,39.916/39.916/39.916/0.000
15-02-2023-12-12-31,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=45.0,1,1,0%,45.035/45.035/45.035/0.000
15-02-2023-12-12-32,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=44.0,1,1,0%,44.001/44.001/44.001/0.000
15-02-2023-12-12-33,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=62.1,1,1,0%,62.060/62.060/62.060/0.000
15-02-2023-12-12-34,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=143,1,1,0%,143.093/143.093/143.093/0.000
15-02-2023-12-12-35,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=41.6,1,1,0%,41.550/41.550/41.550/0.000
15-02-2023-12-12-36,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=47.2,1,1,0%,47.209/47.209/47.209/0.000
15-02-2023-12-12-37,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=35.1,1,1,0%,35.144/35.144/35.144/0.000
15-02-2023-12-12-38,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=39.4,1,1,0%,39.426/39.426/39.426/0.000
15-02-2023-12-12-39,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=47.1,1,1,0%,47.091/47.091/47.091/0.000
15-02-2023-12-12-40,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=44.4,1,1,0%,44.443/44.443/44.443/0.000
15-02-2023-12-12-41,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=81.7,1,1,0%,81.686/81.686/81.686/0.000
15-02-2023-12-12-42,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=73.1,1,1,0%,73.101/73.101/73.101/0.000
15-02-2023-12-12-43,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=42.7,1,1,0%,42.670/42.670/42.670/0.000
15-02-2023-12-12-44,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=40.1,1,1,0%,40.138/40.138/40.138/0.000
15-02-2023-12-12-45,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=115,1,1,0%,115.173/115.173/115.173/0.000
15-02-2023-12-12-46,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=56.3,1,1,0%,56.274/56.274/56.274/0.000
15-02-2023-12-12-47,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=31.8,1,1,0%,31.754/31.754/31.754/0.000
15-02-2023-12-12-48,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=44.0,1,1,0%,44.048/44.048/44.048/0.000
15-02-2023-12-12-49,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=26.2,1,1,0%,26.221/26.221/26.221/0.000
15-02-2023-12-12-50,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=30.6,1,1,0%,30.555/30.555/30.555/0.000
15-02-2023-12-12-51,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=26.2,1,1,0%,26.164/26.164/26.164/0.000
15-02-2023-12-12-52,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=44.0,1,1,0%,43.965/43.965/43.965/0.000
15-02-2023-12-12-53,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.2,1,1,0%,37.219/37.219/37.219/0.000
15-02-2023-12-12-54,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=36.1,1,1,0%,36.056/36.056/36.056/0.000
15-02-2023-12-12-54,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=26.2,1,1,0%,26.183/26.183/26.183/0.000
15-02-2023-12-12-55,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=30.0,1,1,0%,29.981/29.981/29.981/0.000
15-02-2023-12-12-56,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=36.6,1,1,0%,36.645/36.645/36.645/0.000
15-02-2023-12-12-57,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=27.8,1,1,0%,27.848/27.848/27.848/0.000
15-02-2023-12-12-58,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=47.7,1,1,0%,47.746/47.746/47.746/0.000
15-02-2023-12-12-59,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.6,1,1,0%,37.552/37.552/37.552/0.000
15-02-2023-12-13-00,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=39.9,1,1,0%,39.908/39.908/39.908/0.000
15-02-2023-12-13-01,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=44.1,1,1,0%,44.063/44.063/44.063/0.000
15-02-2023-12-13-02,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.1,1,1,0%,38.111/38.111/38.111/0.000
15-02-2023-12-13-03,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=54.0,1,1,0%,53.986/53.986/53.986/0.000
15-02-2023-12-13-04,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=34.6,1,1,0%,34.614/34.614/34.614/0.000
15-02-2023-12-13-05,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=47.3,1,1,0%,47.345/47.345/47.345/0.000
15-02-2023-12-13-06,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=53.2,1,1,0%,53.196/53.196/53.196/0.000
15-02-2023-12-13-07,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=42.8,1,1,0%,42.801/42.801/42.801/0.000
15-02-2023-12-13-08,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=50.8,1,1,0%,50.833/50.833/50.833/0.000
15-02-2023-12-13-09,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=36.4,1,1,0%,36.433/36.433/36.433/0.000
15-02-2023-12-13-10,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=53.9,1,1,0%,53.912/53.912/53.912/0.000
15-02-2023-12-13-11,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=46.0,1,1,0%,46.016/46.016/46.016/0.000
15-02-2023-12-13-12,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=47.3,1,1,0%,47.337/47.337/47.337/0.000
15-02-2023-12-13-13,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=43.6,1,1,0%,43.565/43.565/43.565/0.000
15-02-2023-12-13-14,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.9,1,1,0%,37.935/37.935/37.935/0.000
15-02-2023-12-13-15,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=40.1,1,1,0%,40.131/40.131/40.131/0.000
15-02-2023-12-13-15,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=29.0,1,1,0%,29.049/29.049/29.049/0.000
15-02-2023-12-13-16,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=27.4,1,1,0%,27.385/27.385/27.385/0.000
15-02-2023-12-13-17,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=31.3,1,1,0%,31.319/31.319/31.319/0.000
15-02-2023-12-13-18,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.1,1,1,0%,37.064/37.064/37.064/0.000
15-02-2023-12-13-19,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=32.7,1,1,0%,32.719/32.719/32.719/0.000
15-02-2023-12-13-20,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=39.2,1,1,0%,39.240/39.240/39.240/0.000
15-02-2023-12-13-21,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=32.9,1,1,0%,32.937/32.937/32.937/0.000
15-02-2023-12-13-22,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.8,1,1,0%,37.766/37.766/37.766/0.000
15-02-2023-12-13-23,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=32.8,1,1,0%,32.847/32.847/32.847/0.000
15-02-2023-12-13-24,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=40.3,1,1,0%,40.326/40.326/40.326/0.000
15-02-2023-12-13-25,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=35.7,1,1,0%,35.710/35.710/35.710/0.000
15-02-2023-12-13-26,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=31.1,1,1,0%,31.128/31.128/31.128/0.000
15-02-2023-12-13-27,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=34.1,1,1,0%,34.120/34.120/34.120/0.000
15-02-2023-12-13-28,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=44.5,1,1,0%,44.497/44.497/44.497/0.000
15-02-2023-12-13-29,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=45.3,1,1,0%,45.335/45.335/45.335/0.000
15-02-2023-12-13-30,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=42.8,1,1,0%,42.783/42.783/42.783/0.000
15-02-2023-12-13-31,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=42.2,1,1,0%,42.200/42.200/42.200/0.000
15-02-2023-12-13-32,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=40.5,1,1,0%,40.510/40.510/40.510/0.000
15-02-2023-12-13-33,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=40.2,1,1,0%,40.185/40.185/40.185/0.000
15-02-2023-12-13-34,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=48.8,1,1,0%,48.805/48.805/48.805/0.000
15-02-2023-12-13-35,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=47.3,1,1,0%,47.298/47.298/47.298/0.000
15-02-2023-12-13-36,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=38.1,1,1,0%,38.088/38.088/38.088/0.000
15-02-2023-12-13-37,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=48.3,1,1,0%,48.271/48.271/48.271/0.000
15-02-2023-12-13-38,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=44.1,1,1,0%,44.071/44.071/44.071/0.000
15-02-2023-12-13-39,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=50.5,1,1,0%,50.498/50.498/50.498/0.000
15-02-2023-12-13-40,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=47.7,1,1,0%,47.749/47.749/47.749/0.000
15-02-2023-12-13-41,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=39.3,1,1,0%,39.255/39.255/39.255/0.000
15-02-2023-12-13-41,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=37.6,1,1,0%,37.587/37.587/37.587/0.000
15-02-2023-12-13-42,google.com,(142.250.186.174),0.9,icmp_seq=1,ttl=116,time=66.7,1,1,0%,66.684/66.684/66.684/0.000
15-02-2023-12-13-46,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=43.5,1,1,0%,43.483/43.483/43.483/0.000
